Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name
543530,Paradeep Phosphates Limited,PARADEEP,Paradeep Phosphates Ltd,Active,A ,10.00,INE088F01024,Fertilizers,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Fertilizers
543532,ETHOS LIMITED,ETHOSLTD,Ethos Ltd,Active,A ,10.00,INE04TZ01018,Gems- Jewellery And Watches,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Gems, Jewellery And Watches"
543533,eMudhra Limited,EMUDHRA,eMudhra Ltd,Active,A ,5.00,INE01QM01018,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services
543534,Aether Industries Limited,AETHER,Aether Industries Ltd,Active,A ,10.00,INE0BWX01014,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals
543573,Syrma SGS Technology Limited,SYRMA,Syrma SGS Technology Ltd,Active,A ,10.00,INE0DYJ01015,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products
543596,Tamilnad Mercantile Bank Limited,TMB,Tamilnad Mercantile Bank Ltd,Active,A ,10.00,INE668A01016,Private Sector Bank,Equity,Financial Services,Financial Services,Banks,Private Sector Bank
543626,Electronics Mart India Limited,EMIL,Electronics Mart India Ltd,Active,A ,10.00,INE02YR01019,Diversified Retail,Equity,Consumer Discretionary,Consumer Services,Retailing,Diversified Retail
543635,PIRAMAL PHARMA LIMITED,PPLPHARMA,Piramal Pharma Ltd,Active,A ,10.00,INE0DK501011,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
543650,DCX Systems Limited,DCXINDIA,DCX Systems Ltd,Active,A ,2.00,INE0KL801015,Aerospace & Defense,Equity,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense
543652,FUSION FINANCE LIMITED,FUSION,Fusion Finance Ltd,Active,A ,10.00,INE139R01012,Microfinance Institutions,Equity,Financial Services,Financial Services,Finance,Microfinance Institutions
543653,Bikaji Foods International Limited,BIKAJI,Bikaji Foods International Ltd,Active,A ,1.00,INE00E101023,Packaged Foods,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Packaged Foods
543654,Global Health Limited,MEDANTA,Global Health Ltd,Active,A ,2.00,INE474Q01031,Hospital,Equity,Healthcare,Healthcare,Healthcare Services,Hospital
543657,Archean Chemical Industries Limited,ACI,Archean Chemical Industries Ltd,Active,A ,2.00,INE128X01021,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals
543663,Five-Star Business Finance Ltd.,FIVESTAR,Five-Star Business Finance Ltd,Active,A ,1.00,INE128S01021,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
543664,KAYNES TECHNOLOGY INDIA LIMITED,KAYNES,Kaynes Technology India Ltd,Active,A ,10.00,INE918Z01012,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products
543667,INOX GREEN ENERGY SERVICES LIMITED,INOXGREEN,Inox Green Energy Services Ltd,Active,A ,10.00,INE510W01014,Power Generation,Equity,Utilities,Power,Power,Power Generation
543711,Sula Vineyards Limited,SULA,Sula Vineyards Ltd,Active,A ,2.00,INE142Q01026,Breweries & Distilleries,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Beverages,Breweries & Distilleries
543720,KFin Technologies Limited,KFINTECH,KFin Technologies Ltd,Active,A ,10.00,INE138Y01010,Depositories- Clearing Houses and Other Intermediaries,Equity,Financial Services,Financial Services,Capital Markets,"Depositories, Clearing Houses and Other Intermediaries"
543748,Aarti Pharmalabs Limited,AARTIPHARM,Aarti Pharmalabs Ltd,Active,A ,5.00,INE0LRU01027,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
543768,NMDC Steel Limited,NSLNISP,NMDC Steel Ltd,Active,A ,10.00,INE0NNS01018,Iron & Steel,Equity,Commodities,Metals & Mining,Ferrous Metals,Iron & Steel
543904,Mankind Pharma Limited,MANKIND,Mankind Pharma Ltd,Active,A ,1.00,INE634S01028,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
543932,IDEAFORGE TECHNOLOGY LIMITED,IDEAFORGE,Ideaforge Technology Ltd,Active,A ,10.00,INE349Y01013,Aerospace & Defense,Equity,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense
543933,Cyient DLM Limited,CYIENTDLM,Cyient DLM Ltd,Active,A ,10.00,INE055S01018,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products
543936,Senco Gold Limited,SENCO,Senco Gold Ltd,Active,A ,5.00,INE602W01027,Gems- Jewellery And Watches,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Gems, Jewellery And Watches"
543940,Jio Financial Services Limited,JIOFIN,Jio Financial Services Ltd,Active,A ,10.00,INE758E01017,Investment Company,Equity,Financial Services,Financial Services,Finance,Investment Company
543945,NETWEB TECHNOLOGIES INDIA LIMITED,NETWEB,Netweb Technologies India Ltd,Active,A ,2.00,INE0NT901020,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services
543947,DSP Mutual Fund,SENSEXADD,DSP BSE Sensex ETF,Active,A ,10.00,INF740KA1SZ6, ,Equity,-,-,-,-
543952,NIIT Learning Systems Limited,NIITMTS,NIIT Learning Systems Ltd,Active,A ,2.00,INE342G01023,Education,Equity,Consumer Discretionary,Consumer Services,Other Consumer Services,Education
543957,REDTAPE Limited,REDTAPE,Redtape Ltd,Active,A ,2.00,INE0LXT01019,Footwear,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Footwear
543959,SBFC Finance Limited,SBFC,SBFC Finance Ltd,Active,A ,10.00,INE423Y01016,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
543960,Concord Biotech Limited,CONCORDBIO,Concord Biotech Ltd,Active,A ,1.00,INE338H01029,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
543965,TVS Supply Chain Solutions Limited,TVSSCS,TVS Supply Chain Solutions Ltd,Active,A ,1.00,INE395N01027,Logistics Solution Provider,Equity,Services,Services,Transport Services,Logistics Solution Provider
543980,Jupiter Life Line Hospitals Limited,JLHL,Jupiter Life Line Hospitals Ltd,Active,A ,10.00,INE682M01012,Hospital,Equity,Healthcare,Healthcare,Healthcare Services,Hospital
543981,R R KABEL LIMITED,RRKABEL,R R Kabel Ltd,Active,A ,5.00,INE777K01022,Cables - Electricals,Equity,Industrials,Capital Goods,Industrial Products,Cables - Electricals
543984,Samhi Hotels Limited,SAMHI,Samhi Hotels Ltd,Active,A ,1.00,INE08U801020,Hotels & Resorts,Equity,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts
543988,Nuvama Wealth Management Limited,NUVAMA,Nuvama Wealth Management Ltd,Active,A ,10.00,INE531F01015,Stockbroking & Allied,Equity,Financial Services,Financial Services,Capital Markets,Stockbroking & Allied
543990,SIGNATUREGLOBAL (INDIA) LIMITED,SIGNATURE,Signatureglobal (India) Ltd,Active,A ,1.00,INE903U01023,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects"
543994,JSW Infrastructure Limited,JSWINFRA,JSW Infrastructure Ltd,Active,A ,2.00,INE880J01026,Port & Port services,Equity,Services,Services,Transport Infrastructure,Port & Port services
543999,Mirae Asset Mutual Fund,SENSEXETF,Mirae Asset S&P BSE Sensex ETF,Active,A ,10.00,INF769K01KT9, ,Equity,-,-,-,-
544012,Cello World Limited,CELLO,Cello World Ltd,Active,A ,5.00,INE0LMW01024,Houseware,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Houseware
544014,Honasa Consumer Limited,HONASA,Honasa Consumer Ltd,Active,A ,10.00,INE0J5401028,Personal Care,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Personal Products,Personal Care
544021,Protean eGov Technologies Limited,PROTEAN,Protean eGov Technologies Ltd,Active,A ,10.00,INE004A01022,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services
544026,Indian Renewable Energy Development Agency Limited,IREDA,Indian Renewable Energy Development Agency Ltd,Active,A ,10.00,INE202E01016,Financial Institution,Equity,Financial Services,Financial Services,Finance,Financial Institution
544028,Tata Technologies Limited,TATATECH,Tata Technologies Ltd,Active,A ,2.00,INE142M01025,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services
544045,DOMS Industries Limited,DOMS,DOMS Industries Ltd,Active,A ,10.00,INE321T01012,Stationary,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Household Products,Stationary
544046,INOX India Limited,INOXINDIA,INOX India Ltd,Active,A ,2.00,INE616N01034,Other Industrial Products,Equity,Industrials,Capital Goods,Industrial Products,Other Industrial Products
544061,Azad Engineering Limited,AZAD,Azad Engineering Ltd,Active,A ,2.00,INE02IJ01035,Heavy Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Heavy Electrical Equipment
544081,Jyoti CNC Automation Limited,JYOTICNC,Jyoti CNC Automation Ltd,Active,A ,2.00,INE980O01024,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products
544129,Juniper Hotels Limited,JUNIPER,Juniper Hotels Ltd,Active,A ,10.00,INE696F01016,Hotels & Resorts,Equity,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts
544274,HYUNDAI MOTOR INDIA LIMITED,HYUNDAI,Hyundai Motor India Ltd,Active,A ,10.00,INE0V6F01027,Passenger Cars & Utility Vehicles,Equity,Consumer Discretionary,Automobile and Auto Components,Automobiles,Passenger Cars & Utility Vehicles
555555,ICICI Prudential Mutual Fund,SENSEXIETF,ICICI Prudential BSE Sensex ETF,Active,A ,10.00,INF346A01034,Mutual Fund Scheme - ETF,Equity,Financial Services,Financial Services,Capital Markets,Mutual Fund Scheme - ETF
570001,Tata Motors Ltd.,TATAMTRDVR,Tata Motors  Ltd - DVR,Delisted,A ,2.00,IN9155A01020,Passenger Cars & Utility Vehicles,Equity,Consumer Discretionary,Automobile and Auto Components,Automobiles,Passenger Cars & Utility Vehicles
890144,TATA STEEL LIMITED,TATASTEELPP,Tata Steel Ltd,Suspended,A ,10.00,IN9081A01010, ,Equity,-,-,-,-
890147,Reliance Industries Ltd,RELIANCEPP,Reliance Industries Ltd,Delisted,A ,10.00,IN9002A01032, ,Equity,-,-,-,-
890148,Aditya Birla Fashion and Retail Limited,ABFRLPP,Aditya Birla Fashion and Retail Ltd,Suspended,A ,10.00,IN9647O01027, ,Equity,-,-,-,-
890153,Arvind Fashions Limited,AFLPP,Arvind Fashions Ltd,Delisted,A ,4.00,IN9955V01011, ,Equity,-,-,-,-
890157,Bharti Airtel  Ltd.,AIRTELPP,Bharti Airtel  Ltd,Active,A ,5.00,IN9397D01014, ,Equity,-,-,-,-
890176,SUZLON ENERGY LTD.,SUZLONPP,SUZLON ENERGY LTD,Delisted,A ,2.00,IN9040H01011, ,Equity,-,-,-,-
890187,CRESSANDA RAILWAY SOLUTIONS LIMITED,CRESSANPP,Cressanda Solutions Ltd,Delisted,A ,1.00,IN9716D01023, ,Equity,-,-,-,-
890190,Grasim Industries Ltd,GRASIMPP,Grasim Industries Ltd,Delisted,A ,2.00,IN9047A01029, ,Equity,-,-,-,-
890192,Sammaan Capital Limited,SCLPP,Sammaan Capital Ltd,Delisted,A ,2.00,IN9148I01010, ,Equity,-,-,-,-
890205,Sobha Limited,SOBHAPP,Sobha Ltd,Delisted,A ,10.00,IN9671H01013, ,Equity,-,-,-,-
890209,UPL Limited,UPLPP,UPL Ltd,Active,A ,2.00,IN9628A01026, ,Equity,-,-,-,-
